coreid,identifiedBy,dateIdentified,identificationQualifier,scientificName,identificationIsCurrent,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identificationReferences,identificationRemarks,recordID,modified
27108594,unknown,s.d.,,"Eriogonum lonchophyllum var. lonchophyllum",1,"Torr. & A.Gray",Eriogonum,lonchophyllum,var.,lonchophyllum,,,urn:uuid:0fd8736e-2607-4a0d-a591-6f46016779ba,"2023-07-16 05:07:11"
27108595,unknown,s.d.,,"Eriogonum lonchophyllum var. lonchophyllum",1,"Torr. & A.Gray",Eriogonum,lonchophyllum,var.,lonchophyllum,,,urn:uuid:a664b382-877e-4af7-935d-e8e175c0f92d,"2023-07-16 05:07:11"
27108596,unknown,s.d.,,"Eriogonum lonchophyllum var. lonchophyllum",1,"Torr. & A.Gray",Eriogonum,lonchophyllum,var.,lonchophyllum,,,urn:uuid:947976ca-62ec-4933-99ac-2d25297d6dbd,"2023-07-16 05:07:11"
27108597,unknown,s.d.,,"Eriogonum lonchophyllum var. lonchophyllum",1,"Torr. & A.Gray",Eriogonum,lonchophyllum,var.,lonchophyllum,,,urn:uuid:e9543574-85e3-48e7-a372-243cc3e6bd63,"2023-07-16 05:07:11"
27108598,unknown,s.d.,,"Eriogonum lonchophyllum var. lonchophyllum",1,"Torr. & A.Gray",Eriogonum,lonchophyllum,var.,lonchophyllum,,,urn:uuid:8ee57086-6917-4c9c-a49b-19cd1c71d91f,"2023-07-16 05:07:11"
6422430,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & A.Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:4c491a0a-2ecc-4c16-b8d0-81809286cea9,"2023-07-16 05:07:11"
3022554,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:12e79c26-4dcf-48c3-92a9-37e24c7623b1,"2023-07-16 05:07:11"
3022555,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:827346fe-7d8b-4685-ab16-d0e2305c7fb0,"2023-07-16 05:07:11"
3022556,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:9b260de8-4374-4a01-b36d-19bb3df8fcf9,"2023-07-16 05:07:11"
3022557,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:e4841c44-35ee-43ed-ae79-286192cade76,"2023-07-16 05:07:11"
3022558,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:43877b8b-999d-4a40-948b-e900c337e6b6,"2023-07-16 05:07:11"
3030011,"Williams, Charles F.",2010-08-14,,"Eriogonum coloradense",0,Small,,,,,"CO Flora W Slope, 4th ed.",,urn:uuid:8002addf-7938-4a29-ae79-8807dd87b85d,"2015-07-15 15:06:07"
3030011,"C. F. Williams",2015-07-15,,"Eriogonum lonchophyllum",0,"Torr. & Gray",,,,,"CO Flora W Slope, 4th ed.",,urn:uuid:7cbef92c-77f0-4ae0-ae2a-38595478d4c2,"2015-07-15 15:06:07"
3030011,"Williams, Charles F.",2015-07-15,,"Eriogonum lonchophyllum",0,"Torr. & Gray",,,,,"CO Flora W Slope, 4th ed.",,urn:uuid:ad00979c-447a-441f-8a0d-9cb82075d6df,"2023-07-05 12:50:46"
3030011,"C.F. Williams",2023-07-05,,"Eriogonum lonchophyllum",1,"Torr. & Gray",,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:19749904-0080-41df-b574-619c25219362,"2023-07-05 12:50:46"
3030025,"Barclay, Harriet G.",1955,,"Eriogonum effusum",0,"(Bentham) Stokes",,,,,,,urn:uuid:2a2f3174-661c-4818-8598-c13cd97e0f40,"2014-09-01 14:05:51"
3030025,"Williams, Charles F.",2014-09-01,,"Eriogonum lonchophyllum",1,"Torr. & Gray",,,,,"Colorado Flora Western Slope, 4th ed. (2012)","Leaves pubuscent, not strongly revolute, >5cm; inflor. trichotomously branching, bractless; flowers white/pink",urn:uuid:acde847b-5602-4a31-a256-3f4111cfdb9d,"2014-09-01 14:05:51"
3030025,Unknown,unknown,,"Eriogonum effusum",0,Nutt.,,,,,,"written on sheet",urn:uuid:3de5766d-0e1e-4874-8ac2-91af79928a02,"2014-09-01 14:03:15"
3030039,"Deutsch, Lisa",1958,,"Eriogonum scoparium",1,Small,Eriogonum,scoparium,,,,,urn:uuid:3a662377-ce19-497f-af73-5263a64c18ca,"2023-07-16 05:07:11"
3030040,"Buck, Paul",1958,,"Eriogonum scoparium",1,Small,Eriogonum,scoparium,,,,,urn:uuid:d964c703-7980-4fba-a447-dc99f4201135,"2023-07-16 05:07:11"
3030052,"Barrell, Joseph",1965,,"Eriogonum tristichum",0,Small,,,,,"Flora of the Gunnison Basin. Barrell (1969).",,urn:uuid:df8d0604-5d1c-4344-8f5d-47e7e5e633e7,"2018-09-09 13:00:52"
3030052,"Williams, C.F.",2018-09-09,,"Eriogonum lonchophyllum",1,"Torr. & Gray",,,,,"Colorado Flora W Slope, 4th ed., and USDA-Plants Database",,urn:uuid:befe7bb7-f227-46e4-a09d-99cffb21e156,"2018-09-09 13:00:52"
3030053,"Deutsch, Lisa",1958,,"Eriogonum tristichum",0,Small,,,,,,,urn:uuid:95f506d1-0b0c-4015-94f8-7936b0296998,"2015-07-15 15:25:15"
3030053,"C. F. Williams",2015-07-15,,"Eriogonum lonchophyllum",0,"Torr. & Gray",,,,,"CO Flora W Slope, 4th ed.",,urn:uuid:4e50d4f1-58fc-4f72-ba87-2f305e8b3d45,"2015-07-15 15:25:14"
3030053,"C.F. Williams",2023-07-05,,"Eriogonum lonchophyllum",1,"Torr. & Gray",,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:de85304c-6e96-462f-accf-1740a4cff5bc,"2023-07-05 12:49:18"
3030054,"Spongberg, Stephen A.",1964,,"Eriogonum tristichum",0,Small,,,,,,,urn:uuid:0254413b-402d-4958-bdb8-4f02a2f6f7cc,"2023-07-05 12:45:52"
3030054,"C.F. Williams",2023-07-05,,"Eriogonum lonchophyllum",1,"Torr. & Gray",,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","Inflorescence a branching cyme, leaves long, narrow.",urn:uuid:c4361093-85aa-4c18-8bfc-d8310d251f13,"2023-07-05 12:45:52"
3383006,"Williams, Charles F.",2012-12-22,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,"Colorado Flora 4th ed., USDA-Plants",,urn:uuid:15c3a253-f056-497f-85e3-b30fcadddb45,"2023-07-16 05:07:11"
6806173,"Williams, Charles F.",2014-06-25,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,"CO Flora W Slope, 4th ed.",,urn:uuid:f206af65-3f24-4fa2-bb8a-c98797f7bf23,"2023-07-16 05:07:11"
6818805,"Williams, Charles F.",2014-07-03,,"Eriogonum lonchophyllum",0,"Torr. & Gray",,,,,"CO Flora W Slope, 4th ed.",,urn:uuid:f7dccb49-1e2a-4795-96a2-598ee0cdb6c4,"2023-07-05 12:52:34"
6818805,"C.F. Williams",2023-07-05,,"Eriogonum lonchophyllum",1,"Torr. & Gray",,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:8e6929b4-6b9c-4ea8-9998-abe9c0438eae,"2023-07-05 12:52:34"
8886141,"Williams, Charles F.",2015,,"Eriogonum lonchophyllum",0,"Torr. & Gray",,,,,"CO Flora W Slope, 4th ed.",,urn:uuid:f1356f99-904e-4304-847c-b77854f967ef,"2023-07-05 12:51:39"
8886141,"C.F. Williams",2023-07-05,,"Eriogonum lonchophyllum",1,"Torr. & Gray",,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:02efe02f-6c8a-456c-890b-ededd795060e,"2023-07-05 12:51:39"
15880056,"Williams, C.F.",2017,,"Eriogonum lonchophyllum",0,"Torr. & Gray",,,,,"Colorado Flora Western Slope, 4th ed. (2012).",,urn:uuid:e8bb0bd3-ccd5-49be-b048-65ac92fdd159,"2023-07-05 12:53:24"
15880056,"C.F. Williams",2023-07-05,,"Eriogonum lonchophyllum",1,"Torr. & Gray",,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:cfef1207-36f3-4812-b2a3-0d1d3ea94ac4,"2023-07-05 12:53:24"
16730453,"Williams, Charles F.",2017-11-10,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,"Colorado Flora Western Slope, 4th ed. (2012) and IMF.","Orig. det. ""Polygonum"" by H.G. Barclay 1946.",urn:uuid:72832929-5f2d-4d11-81f2-d9d8217d5e78,"2023-07-16 05:07:11"
24474389,"Vanderhorst, J.P.",1990,,"Eriogonum lonchophyllum",0,"Torrey & Gray",,,,,,,urn:uuid:c315c034-ae5d-4424-b7ff-daa79cbdfb92,"2023-07-05 12:54:14"
24474389,"C.F. Williams",2023-07-05,,"Eriogonum lonchophyllum",1,"Torr. & Gray",,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:1e7b684b-a314-494c-be58-930f9be0b9bb,"2023-07-05 12:54:14"
31102447,"C.F. Williams",2012,,"Eriogonum lonchophyllum",0,"Torr. & Gray",,,,,"CO Flora W Slope, 4th ed., USDA Plants",,urn:uuid:75374962-f8be-4afb-9a3d-250a06c4424e,"2023-07-05 13:00:16"
31102447,"C.F. Williams",2023-07-05,,"Eriogonum lonchophyllum",1,"Torr. & Gray",,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:c1c595e2-e06b-4f00-a670-2aa732a755be,"2023-07-05 13:00:16"
31102448,"C.F. Williams",2012,,"Eriogonum lonchophyllum",0,"Torr. & Gray",,,,,"CO Flora W Slope, 4th ed., USDA Plants",,urn:uuid:83e8023c-92b0-41bb-a9b6-db700238add1,"2023-07-05 12:59:35"
31102448,"C.F. Williams",2023-07-05,,"Eriogonum lonchophyllum",1,"Torr. & Gray",,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:b2abe565-68c8-4c3b-9243-b2dc2783df7b,"2023-07-05 12:59:35"
31102449,"C.F. Williams",2012,,"Eriogonum lonchophyllum",0,"Torr. & Gray",,,,,"CO Flora W Slope, 4th ed., USDA Plants",,urn:uuid:cd365d66-d619-420d-a5ab-381d523bf445,"2023-07-05 12:57:47"
31102449,"C.F. Williams",2023-07-05,,"Eriogonum lonchophyllum",1,"Torr. & Gray",,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:e458aff6-8bce-457e-ba60-6d791025f14a,"2023-07-05 12:57:47"
31102450,"C.F. Williams",2012,,"Eriogonum lonchophyllum",0,"Torr. & Gray",,,,,"CO Flora W Slope, 4th ed., USDA Plants",,urn:uuid:8f10bb84-e45b-4e3e-9af9-e81e2090fc0a,"2023-07-05 12:57:16"
31102450,"C.F. Williams",2023-07-05,,"Eriogonum lonchophyllum",1,"Torr. & Gray",,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:c97e6d3b-1692-44c4-b1ea-5704a9f0a450,"2023-07-05 12:57:16"
31102451,"C.F. Williams",2012,,"Eriogonum lonchophyllum",0,"Torr. & Gray",,,,,"CO Flora W Slope, 4th ed., USDA Plants",,urn:uuid:6f6fc583-660d-4432-aacc-08429a3bc997,"2023-07-05 12:56:35"
31102451,"C.F. Williams",2023-07-05,,"Eriogonum lonchophyllum",1,"Torr. & Gray",,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:e4fc6602-e6ed-45c8-890e-4993e16776c0,"2023-07-05 12:56:35"
31102463,"C.F. Williams",2012,,"Eriogonum lonchophyllum var. lonchophyllum",0,,,,,,"CO Flora W Slope, 4th ed., USDA Plants",,urn:uuid:e91b344d-818b-4ddb-96cd-040d9aade90e,"2023-07-05 12:55:53"
31102463,"C.F. Williams",2023-07-05,,"Eriogonum lonchophyllum",1,"Torr. & Gray",,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:f634f4d7-9aaa-446c-b062-01732e5de57d,"2023-07-05 12:55:53"
31102464,"C.F. Williams",2012,,"Eriogonum lonchophyllum var. lonchophyllum",0,,,,,,"CO Flora W Slope, 4th ed., USDA Plants",,urn:uuid:385411b7-7f2d-4171-9306-5c123d4caff3,"2023-07-05 12:55:22"
31102464,"C.F. Williams",2023-07-05,,"Eriogonum lonchophyllum",1,"Torr. & Gray",,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:5f15c932-c884-44ba-bed9-0cf9694595b7,"2023-07-05 12:55:22"
31102559,"S.D. Zorio",2013,,"Eriogonum lonchophyllum",0,"Torr. & Gray",,,,,"CO Flora W Slope, 4th ed.",,urn:uuid:eea00575-70e8-45a5-ae12-1c1556bf4652,"2023-07-05 13:00:44"
31102559,"C.F. Williams",2023-07-05,,"Eriogonum lonchophyllum",1,"Torr. & Gray",,,,,"Colorado Flora W-slope (2012), Ackerfield (2022).","! verified.",urn:uuid:5fd19e90-7f1f-4df8-bb8e-125a8989107d,"2023-07-05 13:00:44"
3040849,"James Reveal","20 Sep 2013",,"Eriogonum lonchophyllum",0,"Torr. & Gray",,,,,,"Acc #; 20509",urn:uuid:d721384e-e3d4-4d9d-8e9e-9d033f95979f,"2013-10-01 12:45:31"
3040849,unknown,unknown,,"Eriogonum lonchophyllum",0,"Torr. & Gray",,,,,,,urn:uuid:faafc7ba-1540-4e39-8319-658160b41c61,"2013-10-01 12:45:31"
3051300,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:e547e535-cdc7-4599-a0aa-390e98ed49ff,"2023-07-16 05:07:11"
3056608,unknown,s.d.,,"Eriogonum lonchophyllum",1,"(Benth.) Reveal",Eriogonum,lonchophyllum,,,,,urn:uuid:42cd750d-f445-4171-9b89-30bc641e8144,"2023-07-16 05:07:11"
3238593,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:2c19769a-4bad-4acb-a467-a25e5dc0568b,"2023-07-16 05:07:11"
3296724,"Loraine Yeatts (KHD)","21 April 2015",,"Eriogonum lonchophyllum",1,"Torr. & Gray",,,,,,,urn:uuid:6e0d33fe-9817-4ca3-a339-eb4e64fe8550,"2015-04-27 07:11:50"
3296724,unknown,unknown,,Eriogonum,0,Michx.,,,,,,,urn:uuid:069eb3a5-21ca-49bb-981c-16707982f214,"2015-04-27 07:11:50"
3349265,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:4056bf5b-45df-42e5-9c19-059404673d2a,"2023-07-16 05:07:11"
3349267,"James Reveal","20 Sep 2013",,"Eriogonum lonchophyllum",0,"Torr. & Gray",,,,,,"Acc #: 50451",urn:uuid:f376c272-b407-419e-bee5-8dea15d8ea30,"2013-10-01 12:50:46"
3349267,unknown,unknown,,"Eriogonum lonchophyllum",0,"Torr. & Gray",,,,,,,urn:uuid:8e6eb560-6d5b-4a47-8878-a65d41e0550d,"2013-10-01 12:50:46"
3696314,"H. D. Harrington",s.d.,,"Eriogonum tristichum",1,Small,Eriogonum,tristichum,,,,,urn:uuid:79acbb81-88fc-4306-b861-dd263f164360,"2023-07-16 05:07:11"
3729771,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:0993f4a6-1e24-481b-97f4-a5f0f47055bd,"2023-07-16 05:07:11"
3729901,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:5d17d5b5-2bb4-4f6e-808d-0a3f5531ff6d,"2023-07-16 05:07:11"
4176088,unknown,s.d.,,"Eriogonum salicinum",1,Greene,Eriogonum,salicinum,,,,,urn:uuid:ea930748-9aa1-47f7-9bd7-cf512a58f241,"2023-07-16 05:07:11"
15874977,unknown,s.d.,,"Eriogonum lonchophyllum var. saurinum",1,"(Reveal) S.L.Welsh",Eriogonum,lonchophyllum,var.,saurinum,,,urn:uuid:cf3e2bb9-707e-4439-a4eb-e36bedea678a,"2023-07-16 05:07:11"
20386902,"Jeanette Flaig",s.d.,,"Eriogonum lonchophyllum var. lonchophyllum",1,"A. Gray",Eriogonum,lonchophyllum,var.,lonchophyllum,,,urn:uuid:6b9ea5df-63d9-4706-a993-3b491d337475,"2023-07-16 05:07:11"
21305630,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:6993cc2b-c23a-4811-b92d-d8fb248c97ae,"2023-07-16 05:07:11"
21305634,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:1d93ed28-9fb9-4b49-b23d-9a193415760d,"2023-07-16 05:07:11"
21305635,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:e2debf2d-673e-464a-a197-0a21852ecdea,"2023-07-16 05:07:11"
30577613,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:a88b4023-a6ef-4d1a-a264-33623d63e840,"2023-07-16 05:07:11"
3110327,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & A. Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:bdc65bde-a49a-41dc-a61b-ef08e5386d90,"2023-07-16 05:07:11"
3110328,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & A. Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:e93ff703-5312-4438-8436-03b1514cd800,"2023-07-16 05:07:11"
6646570,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:f5de99ea-79a4-49ee-845d-65c0915752bf,"2023-07-16 05:07:11"
6662638,"James L. Reveal",2005,,"Eriogonum lonchophyllum var. lonchophyllum",1,,Eriogonum,lonchophyllum,var.,lonchophyllum,,,urn:uuid:af3f661b-fa39-4247-bfb0-eff96249c803,"2023-07-16 05:07:11"
13304101,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:a203df20-eeeb-46e0-846d-3a11678d886c,"2023-07-16 05:07:11"
13304114,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:457978fd-f1b0-4358-8c68-63705a6eb926,"2023-07-16 05:07:11"
13304245,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:0ecb52cb-b874-4fc1-8f9c-730a0577832a,"2023-07-16 05:07:11"
13304257,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:bac594e7-ee14-4ebd-b842-6f8a43c18803,"2023-07-16 05:07:11"
20544807,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:d4a139ee-5594-4082-b044-cf5bb521c805,"2023-07-16 05:07:11"
20763451,unknown,s.d.,,"Eriogonum lonchophyllum var. lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,var.,lonchophyllum,,,urn:uuid:69b2ae30-4254-4b11-ac5d-dd2875bd62c7,"2023-07-16 05:07:11"
20780042,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:c987b860-71f5-4798-ba14-355f572980c2,"2023-07-16 05:07:11"
28046428,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:d46bd7b4-f341-4a61-9819-5745b1062788,"2023-07-16 05:07:11"
28199211,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:130de6d1-a767-469f-80ed-3577f7dcc27f,"2023-07-16 05:07:11"
3729956,"Assumed to be collector","Assumed to be collection year",,"Eriogonum lonchophyllum var. saurinum",1,"(Reveal) S.L.Welsh",Eriogonum,lonchophyllum,var.,saurinum,,,urn:uuid:f52ae2cc-96ad-48ef-a0c8-397792b7c1b1,"2023-07-16 05:07:11"
3729959,"Assumed to be collector","Assumed to be collection year",,"Eriogonum lonchophyllum var. saurinum",1,"(Reveal) S.L.Welsh",Eriogonum,lonchophyllum,var.,saurinum,,,urn:uuid:965d261c-b402-4231-9ecc-04d896671e3e,"2023-07-16 05:07:11"
3729961,"Assumed to be collector","Assumed to be collection year",,"Eriogonum lonchophyllum var. saurinum",1,"(Reveal) S.L.Welsh",Eriogonum,lonchophyllum,var.,saurinum,,,urn:uuid:ce1541c2-01d6-40cb-86f6-6edb97584751,"2023-07-16 05:07:11"
3729963,"Assumed to be collector","Assumed to be collection year",,"Eriogonum lonchophyllum var. saurinum",1,"(Reveal) S.L.Welsh",Eriogonum,lonchophyllum,var.,saurinum,,,urn:uuid:1b8924f5-8856-4cb1-854a-6a03c633c96b,"2023-07-16 05:07:11"
3729966,"S. Goodrich",2010,,"Eriogonum lonchophyllum var. saurinum",0,"(Reveal) S.L.Welsh",,,,,,,urn:uuid:911a8b67-2026-4a66-9b1b-a8b15a19bc52,"2013-09-17 14:11:36"
3729966,unknown,"Assumed to be collection year",,"Eriogonum acleoides",0,,,,,,,,urn:uuid:474182fb-2bf6-4680-baf3-071d5a6ad62a,"2013-09-17 14:11:36"
3729968,"Assumed to be collector","Assumed to be collection year",,"Eriogonum lonchophyllum var. saurinum",1,"(Reveal) S.L.Welsh",Eriogonum,lonchophyllum,var.,saurinum,,,urn:uuid:217570d4-4099-4f6c-ab2e-337239c3f395,"2023-07-16 05:07:11"
3729969,"Assumed to be collector","Assumed to be collection year",,"Eriogonum lonchophyllum var. saurinum",1,"(Reveal) S.L.Welsh",Eriogonum,lonchophyllum,var.,saurinum,,,urn:uuid:dcb2d828-61aa-405d-887a-81fffb17f57d,"2023-07-16 05:07:11"
3816715,"S. Goodrich",2012,,"Eriogonum brevicaule var. brevicaule",0,Nutt.,,,,,,,urn:uuid:08870f71-da1f-4c3d-b595-c03e2aa4f5a0,"2013-10-24 12:14:13"
3816715,"S. Goodrich",2014,,"Eriogonum lonchophyllum",1,"Torr. & Gray",,,,,,,urn:uuid:45cd00f1-9f00-4810-b1bb-91e36d6725e4,"2015-02-24 09:49:50"
3816715,unknown,"Assumed to be collection year",,"Eriogonum brevicaule",0,Nutt.,,,,,,,urn:uuid:e6dc7a2e-9178-4993-bc27-d71aef683dc9,"2013-10-24 12:14:13"
4174163,"Assumed to be collector","Assumed to be collection year",,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:da8a3a8c-c2d1-4bf4-84f3-0945384cb72d,"2023-07-16 05:07:11"
4174186,"Assumed to be collector","Assumed to be collection year",,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:d6ebc84e-2fe5-4f30-912e-aa3ad5e06c1f,"2023-07-16 05:07:11"
4174190,"Assumed to be collector","Assumed to be collection year",,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:de323372-e243-4841-bf94-34c2e6f89936,"2023-07-16 05:07:11"
3231163,"W.A. Weber",s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:80ff5a32-b05d-4a18-9970-6a0aba523069,"2023-07-16 05:07:11"
3231164,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:0930ff9a-f433-4cfd-8134-3f509292fe1f,"2023-07-16 05:07:11"
3231165,"James L. Reveal",2006,,"Eriogonum lonchophyllum",1,,,,,,,,urn:uuid:92e93a49-906b-45da-abd1-eb04b7904da8,"2021-04-28 16:00:08"
3231165,"W.A. Weber",s.d.,,"Eriogonum lonchophullum",0,"Torr. & Gray",,,,,,,urn:uuid:f7030935-7272-4d70-97ee-b568fbd353be,"2021-04-28 16:00:08"
3231167,"W.A. Weber",s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:56e33351-e486-4bbf-aa38-5d9edb8dccf4,"2023-07-16 05:07:11"
3231168,"W.A. Weber",s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:943b1fd1-8282-42cd-9418-b089bca83875,"2023-07-16 05:07:11"
7923792,"W.A. Weber",1974,,"Eriogonum lonchophyllum",0,"Torr. & Gray",,,,,,,urn:uuid:77584a61-99e9-4633-b4d3-40af27502424,"2019-07-16 12:17:17"
7923792,"James L. Reveal",2006,,"Eriogonum lonchophyllum",1,"Torr. & Gray",,,,,,,urn:uuid:c098dea1-2c75-488a-a61d-239026ebc232,"2019-07-16 12:17:17"
3364792,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:caeba163-3c52-4501-8247-6759bf056529,"2023-07-16 05:07:11"
12504687,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:87c48bab-f387-439d-b7f1-f7f6c1b26cac,"2023-07-16 05:07:11"
29384608,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:a75791d2-b19c-4f24-bc5b-33a1b05a76be,"2023-07-16 05:07:11"
29384609,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:7bcd4676-af08-489d-aed8-3f49d5087462,"2023-07-16 05:07:11"
29384610,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:ae5e8f18-a5a9-4cfe-abeb-86762aea947d,"2023-07-16 05:07:11"
29384611,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:b81dd7ba-52e3-4562-9620-7dac3a6aaf23,"2023-07-16 05:07:11"
29384612,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:f89c23fd-58f8-4eeb-b0a5-cecf450c8db3,"2023-07-16 05:07:11"
29384613,unknown,s.d.,,"Eriogonum humivagans",1,Reveal,Eriogonum,humivagans,,,,,urn:uuid:0428f710-09a7-43f3-bc14-75a7c58353d9,"2023-07-16 05:07:11"
29384614,unknown,s.d.,,"Eriogonum humivagans",1,Reveal,Eriogonum,humivagans,,,,,urn:uuid:26f4b4a2-a99b-49c4-8d5f-b8a464b21bdc,"2023-07-16 05:07:11"
29385395,unknown,s.d.,,"Eriogonum lonchophyllum",1,"Torr. & Gray",Eriogonum,lonchophyllum,,,,,urn:uuid:502a300c-29dd-4e1b-830f-83b3750996e3,"2023-07-16 05:07:11"
