"model","resolution","iteration","pa_ratio","dist_order","seed","cv_structure","orig_pr_auc","orig_roc_auc","n","pr_auc"
"1-3arc-Iteration1-PA1:1DO:0-Seed1003","1/3 arc-second",1,"1:1","0",1003,"classic",0.946769384755341,0.951632653061224,58,0.704580507833718
"1-3arc-Iteration1-PA1:1DO:0-Seed1052","1/3 arc-second",1,"1:1","0",1052,"classic",0.934645544102899,0.949897959183673,58,0.73466359346875
"1-3arc-Iteration1-PA1:1DO:0-Seed1053","1/3 arc-second",1,"1:1","0",1053,"classic",0.876828132531785,0.909795918367347,58,0.706691765481989
"1-3arc-Iteration1-PA1:1DO:0-Seed1054","1/3 arc-second",1,"1:1","0",1054,"classic",0.939994993343817,0.958163265306123,58,0.668025039777954
"1-3arc-Iteration1-PA1:1DO:0-Seed1055","1/3 arc-second",1,"1:1","0",1055,"classic",0.959290487540844,0.963265306122449,58,0.709837098792261
"1-3arc-Iteration1-PA1:1DO:0-Seed1056","1/3 arc-second",1,"1:1","0",1056,"classic",0.934668722994925,0.951326530612245,58,0.706008953083604
"1-3arc-Iteration1-PA1:1DO:0-Seed1057","1/3 arc-second",1,"1:1","0",1057,"classic",0.885062243382755,0.918673469387755,58,0.702596916978468
"1-3arc-Iteration1-PA1:1DO:0-Seed1058","1/3 arc-second",1,"1:1","0",1058,"classic",0.806695587652968,0.89030612244898,58,0.694870217150512
"1-3arc-Iteration1-PA1:1DO:0-Seed1059","1/3 arc-second",1,"1:1","0",1059,"classic",0.904551307346986,0.919081632653061,58,0.679594967336307
"1-3arc-Iteration1-PA1:1DO:0-Seed1060","1/3 arc-second",1,"1:1","0",1060,"classic",0.944363981478734,0.950612244897959,58,0.636381848719118
"1-3arc-Iteration1-PA1:1DO:0-Seed1061","1/3 arc-second",1,"1:1","0",1061,"classic",0.916571046336632,0.94234693877551,58,0.631345058025198
"1-3arc-Iteration1-PA1:2.25DO:0-Seed1032","1/3 arc-second",1,"1:2.25","0",1032,"classic",0.872944054609099,0.940280289330922,58,0.726518987703736
"1-3arc-Iteration1-PA1:2.25DO:0-Seed1033","1/3 arc-second",1,"1:2.25","0",1033,"classic",0.840094845903403,0.941184448462929,58,0.677729701270865
"1-3arc-Iteration1-PA1:2.25DO:0-Seed1034","1/3 arc-second",1,"1:2.25","0",1034,"classic",0.903593091856078,0.955334538878843,58,0.713873302141297
"1-3arc-Iteration1-PA1:2.25DO:0-Seed1035","1/3 arc-second",1,"1:2.25","0",1035,"classic",0.800608141432998,0.926989150090416,58,0.679497065313782
"1-3arc-Iteration1-PA1:2.25DO:0-Seed1036","1/3 arc-second",1,"1:2.25","0",1036,"classic",0.852360648161047,0.946428571428571,58,0.698798559299218
"1-3arc-Iteration1-PA1:2.5DO:0-Seed1016","1/3 arc-second",1,"1:2.5","0",1016,"classic",0.807246092601226,0.93887987012987,58,0.681545548295333
"1-3arc-Iteration1-PA1:2.5DO:0-Seed1017","1/3 arc-second",1,"1:2.5","0",1017,"classic",0.885138503079737,0.958441558441558,58,0.727377880177462
"1-3arc-Iteration1-PA1:2.5DO:0-Seed1018","1/3 arc-second",1,"1:2.5","0",1018,"classic",0.856523932457451,0.941720779220779,58,0.688426425889854
"1-3arc-Iteration1-PA1:2.75DO:0-Seed1037","1/3 arc-second",1,"1:2.75","0",1037,"classic",0.822228112966616,0.933468335787923,58,0.686642561322419
"1-3arc-Iteration1-PA1:2.75DO:0-Seed1038","1/3 arc-second",1,"1:2.75","0",1038,"classic",0.786440512857979,0.924263622974963,58,0.628552495615033
"1-3arc-Iteration1-PA1:2.75DO:0-Seed1039","1/3 arc-second",1,"1:2.75","0",1039,"classic",0.820711684339667,0.942378497790869,58,0.675627425362015
"1-3arc-Iteration1-PA1:2.75DO:0-Seed1040","1/3 arc-second",1,"1:2.75","0",1040,"classic",0.870564430298466,0.957842415316642,58,0.711291337154322
"1-3arc-Iteration1-PA1:2.75DO:0-Seed1041","1/3 arc-second",1,"1:2.75","0",1041,"classic",0.913638941549748,0.962555228276878,58,0.725107294073005
"1-3arc-Iteration1-PA1:2DO:0-Seed1004","1/3 arc-second",1,"1:2","0",1004,"classic",0.870378478741426,0.955065856129686,58,0.700102518454696
"1-3arc-Iteration1-PA1:2DO:0-Seed1005","1/3 arc-second",1,"1:2","0",1005,"classic",0.855973057885365,0.933434650455927,58,0.714806948279014
"1-3arc-Iteration1-PA1:2DO:0-Seed1006","1/3 arc-second",1,"1:2","0",1006,"classic",0.897228461125871,0.955065856129686,58,0.713471230818177
"1-3arc-Iteration1-PA1:3.23937677053824DO:0-Seed1042","1/3 arc-second",1,"1:3.23937677053824","0",1042,"classic",0.856231776697437,0.957362155388471,58,0.676861965187876
"1-3arc-Iteration1-PA1:3.23937677053824DO:0-Seed1043","1/3 arc-second",1,"1:3.23937677053824","0",1043,"classic",0.849711311332056,0.951315789473684,58,0.752447399237441
"1-3arc-Iteration1-PA1:3.23937677053824DO:0-Seed1044","1/3 arc-second",1,"1:3.23937677053824","0",1044,"classic",0.802501203413062,0.93765664160401,58,0.664221449330378
"1-3arc-Iteration1-PA1:3.23937677053824DO:0-Seed1045","1/3 arc-second",1,"1:3.23937677053824","0",1045,"classic",0.858449890555497,0.957832080200501,58,0.687111478658284
"1-3arc-Iteration1-PA1:3.23937677053824DO:0-Seed1046","1/3 arc-second",1,"1:3.23937677053824","0",1046,"classic",0.79926132820101,0.952944862155388,58,0.678710355857149
"1-3arc-Iteration1-PA1:3.47875354107649DO:0-Seed1019","1/3 arc-second",1,"1:3.47875354107649","0",1019,"classic",0.883134500209313,0.957055393586006,58,0.660649084734313
"1-3arc-Iteration1-PA1:3.47875354107649DO:0-Seed1020","1/3 arc-second",1,"1:3.47875354107649","0",1020,"classic",0.75504238697762,0.936034985422741,58,0.658441960615897
"1-3arc-Iteration1-PA1:3.47875354107649DO:0-Seed1021","1/3 arc-second",1,"1:3.47875354107649","0",1021,"classic",0.805140593064442,0.942798833819242,58,0.650042748820828
"1-3arc-Iteration1-PA1:3.71813031161473DO:0-Seed1047","1/3 arc-second",1,"1:3.71813031161473","0",1047,"classic",0.842405239749913,0.943947655398037,58,0.720900333641051
"1-3arc-Iteration1-PA1:3.71813031161473DO:0-Seed1048","1/3 arc-second",1,"1:3.71813031161473","0",1048,"classic",0.78760994084632,0.945910577971647,58,0.710391208742525
"1-3arc-Iteration1-PA1:3.71813031161473DO:0-Seed1049","1/3 arc-second",1,"1:3.71813031161473","0",1049,"classic",0.843052937287187,0.941494002181025,58,0.685359839110047
"1-3arc-Iteration1-PA1:3.71813031161473DO:0-Seed1050","1/3 arc-second",1,"1:3.71813031161473","0",1050,"classic",0.886395822645445,0.965894220283533,58,0.732371366908594
"1-3arc-Iteration1-PA1:3.71813031161473DO:0-Seed1051","1/3 arc-second",1,"1:3.71813031161473","0",1051,"classic",0.824318545611759,0.935005452562705,58,0.702416519653533
"1-3arc-Iteration1-PA1:3.95750708215297DO:0-Seed1010","1/3 arc-second",1,"1:3.95750708215297","0",1010,"classic",0.804031934960628,0.943292370711726,58,0.695934797061158
"1-3arc-Iteration1-PA1:3.95750708215297DO:0-Seed1011","1/3 arc-second",1,"1:3.95750708215297","0",1011,"classic",0.878162155050687,0.953661034306196,58,0.716341068818423
"1-3arc-Iteration1-PA1:3.95750708215297DO:0-Seed1012","1/3 arc-second",1,"1:3.95750708215297","0",1012,"classic",0.788228419473747,0.94152585765489,58,0.723554231421541
"1-3arc-Iteration1-PA1:3DO:0-Seed1007","1/3 arc-second",1,"1:3","0",1007,"classic",0.799727325840567,0.918144888287068,58,0.706975586415251
"1-3arc-Iteration1-PA1:3DO:0-Seed1008","1/3 arc-second",1,"1:3","0",1008,"classic",0.854555799554761,0.928199052132701,58,0.652178326051312
"1-3arc-Iteration1-PA1:3DO:0-Seed1009","1/3 arc-second",1,"1:3","0",1009,"classic",0.879114248823913,0.954299255247123,58,0.701094495228239
"1arc-Iteration0-PA1:1.25DO:0-Seed1022","1 arc-second",0,"1:1.25","0",1022,"classic",0.993067570165321,0.994652406417112,58,0.647315463013721
"1arc-Iteration0-PA1:1.25DO:0-Seed1023","1 arc-second",0,"1:1.25","0",1023,"classic",0.958278050649188,0.954545454545455,58,0.561303537217313
"1arc-Iteration0-PA1:1.25DO:0-Seed1024","1 arc-second",0,"1:1.25","0",1024,"classic",1,1,58,0.564101400848153
"1arc-Iteration0-PA1:1.25DO:0-Seed1025","1 arc-second",0,"1:1.25","0",1025,"classic",0.980891278079859,0.985294117647059,58,0.551091923995368
"1arc-Iteration0-PA1:1.25DO:0-Seed1026","1 arc-second",0,"1:1.25","0",1026,"classic",0.969221901679332,0.970588235294118,58,0.572056524938419
"1arc-Iteration0-PA1:1.5DO:0-Seed1013","1 arc-second",0,"1:1.5","0",1013,"classic",0.993067570165321,0.995475113122172,58,0.49321316802116
"1arc-Iteration0-PA1:1.5DO:0-Seed1014","1 arc-second",0,"1:1.5","0",1014,"classic",0.979230769230769,0.979638009049774,58,0.560773628583243
"1arc-Iteration0-PA1:1.5DO:0-Seed1015","1 arc-second",0,"1:1.5","0",1015,"classic",0.99094427244582,0.993212669683258,58,0.716520798042537
"1arc-Iteration0-PA1:1.75DO:0-Seed1027","1 arc-second",0,"1:1.75","0",1027,"classic",0.895373499808029,0.899430740037951,58,0.50668459838233
"1arc-Iteration0-PA1:1.75DO:0-Seed1028","1 arc-second",0,"1:1.75","0",1028,"classic",0.989753796255344,0.993358633776091,58,0.656424645822804
"1arc-Iteration0-PA1:1.75DO:0-Seed1029","1 arc-second",0,"1:1.75","0",1029,"classic",0.975224572587656,0.977229601518027,58,0.629608749743177
"1arc-Iteration0-PA1:1.75DO:0-Seed1030","1 arc-second",0,"1:1.75","0",1030,"classic",0.937314803372329,0.930740037950664,58,0.590616433492389
"1arc-Iteration0-PA1:1.75DO:0-Seed1031","1 arc-second",0,"1:1.75","0",1031,"classic",0.935081016410692,0.947817836812144,58,0.521422351641317
"1arc-Iteration0-PA1:1DO:0-Seed1001","1 arc-second",0,"1:1","0",1001,"classic",1,1,58,0.53204486357744
"1arc-Iteration0-PA1:1DO:0-Seed1002","1 arc-second",0,"1:1","0",1002,"classic",0.978969482529854,0.975778546712803,58,0.562684514318791
"1arc-Iteration0-PA1:1DO:0-Seed1003","1 arc-second",0,"1:1","0",1003,"classic",1,1,58,0.531654274237426
"1arc-Iteration0-PA1:1DO:0-Seed1052","1 arc-second",0,"1:1","0",1052,"classic",0.984305975354569,0.97923875432526,58,0.50746344081054
"1arc-Iteration0-PA1:1DO:0-Seed1053","1 arc-second",0,"1:1","0",1053,"classic",0.996635909265667,0.996539792387543,58,0.587167957304714
"1arc-Iteration0-PA1:1DO:0-Seed1054","1 arc-second",0,"1:1","0",1054,"classic",0.961205196642731,0.958477508650519,58,0.567268318720359
"1arc-Iteration0-PA1:1DO:0-Seed1055","1 arc-second",0,"1:1","0",1055,"classic",0.993067570165321,0.993079584775087,58,0.477901039235038
"1arc-Iteration0-PA1:1DO:0-Seed1056","1 arc-second",0,"1:1","0",1056,"classic",0.957738348733158,0.944636678200692,58,0.615329379640102
"1arc-Iteration0-PA1:1DO:0-Seed1057","1 arc-second",0,"1:1","0",1057,"classic",0.945356930651048,0.903114186851211,58,0.619938241254381
"1arc-Iteration0-PA1:1DO:0-Seed1058","1 arc-second",0,"1:1","0",1058,"classic",0.99094427244582,0.98961937716263,58,0.530465609689889
"1arc-Iteration0-PA1:1DO:0-Seed1059","1 arc-second",0,"1:1","0",1059,"classic",0.963713204580078,0.958477508650519,58,0.456932883980441
"1arc-Iteration0-PA1:1DO:0-Seed1060","1 arc-second",0,"1:1","0",1060,"classic",0.978969482529854,0.975778546712803,58,0.578060358873237
"1arc-Iteration0-PA1:1DO:0-Seed1061","1 arc-second",0,"1:1","0",1061,"classic",0.94383912746042,0.916955017301038,58,0.457312758593995
"1arc-Iteration0-PA1:2.25DO:0-Seed1032","1 arc-second",0,"1:2.25","0",1032,"classic",0.986907869442927,0.994117647058824,58,0.485979297433653
"1arc-Iteration0-PA1:2.25DO:0-Seed1033","1 arc-second",0,"1:2.25","0",1033,"classic",1,1,58,0.556974971316161
"1arc-Iteration0-PA1:2.25DO:0-Seed1034","1 arc-second",0,"1:2.25","0",1034,"classic",0.993067570165321,0.997058823529412,58,0.588096841639539
"1arc-Iteration0-PA1:2.25DO:0-Seed1035","1 arc-second",0,"1:2.25","0",1035,"classic",0.942126941685765,0.947794117647059,58,0.510463664233697
"1arc-Iteration0-PA1:2.25DO:0-Seed1036","1 arc-second",0,"1:2.25","0",1036,"classic",0.96697542653425,0.981617647058823,58,0.536170462744262
"1arc-Iteration0-PA1:2.5DO:0-Seed1016","1 arc-second",0,"1:2.5","0",1016,"classic",0.943802404165226,0.960561497326203,58,0.646851467100227
"1arc-Iteration0-PA1:2.5DO:0-Seed1017","1 arc-second",0,"1:2.5","0",1017,"classic",0.847180048536726,0.883021390374332,58,0.555050936388441
"1arc-Iteration0-PA1:2.5DO:0-Seed1018","1 arc-second",0,"1:2.5","0",1018,"classic",1,1,58,0.560284088415086
"1arc-Iteration0-PA1:2.75DO:0-Seed1037","1 arc-second",0,"1:2.75","0",1037,"classic",0.8729045492948,0.894957983193277,58,0.560760856172126
"1arc-Iteration0-PA1:2.75DO:0-Seed1038","1 arc-second",0,"1:2.75","0",1038,"classic",0.931716103369247,0.93577430972389,58,0.533517328621919
"1arc-Iteration0-PA1:2.75DO:0-Seed1039","1 arc-second",0,"1:2.75","0",1039,"classic",0.950584253309167,0.970588235294118,58,0.645497138928351
"1arc-Iteration0-PA1:2.75DO:0-Seed1040","1 arc-second",0,"1:2.75","0",1040,"classic",0.967465528992346,0.979591836734694,58,0.565340888063852
"1arc-Iteration0-PA1:2.75DO:0-Seed1041","1 arc-second",0,"1:2.75","0",1041,"classic",0.904802202027878,0.933973589435774,58,0.541940085330488
"1arc-Iteration0-PA1:2DO:0-Seed1004","1 arc-second",0,"1:2","0",1004,"classic",0.962556561085973,0.950420168067227,58,0.607675290128706
"1arc-Iteration0-PA1:2DO:0-Seed1005","1 arc-second",0,"1:2","0",1005,"classic",0.922648328658931,0.918487394957983,58,0.580926778633715
"1arc-Iteration0-PA1:2DO:0-Seed1006","1 arc-second",0,"1:2","0",1006,"classic",0.988515406162465,0.99327731092437,58,0.581775854154371
"1arc-Iteration0-PA1:3.25DO:0-Seed1042","1 arc-second",0,"1:3.25","0",1042,"classic",0.92490295917852,0.963880288957688,58,0.593308486500688
"1arc-Iteration0-PA1:3.25DO:0-Seed1043","1 arc-second",0,"1:3.25","0",1043,"classic",0.866518591256443,0.894736842105263,58,0.510475295810579
"1arc-Iteration0-PA1:3.25DO:0-Seed1044","1 arc-second",0,"1:3.25","0",1044,"classic",0.955867870465621,0.974200206398349,58,0.608391400180387
"1arc-Iteration0-PA1:3.25DO:0-Seed1045","1 arc-second",0,"1:3.25","0",1045,"classic",0.900591800325103,0.931888544891641,58,0.652739374409125
"1arc-Iteration0-PA1:3.25DO:0-Seed1046","1 arc-second",0,"1:3.25","0",1046,"classic",0.905974049422097,0.956140350877193,58,0.641573568818206
"1arc-Iteration0-PA1:3.5DO:0-Seed1019","1 arc-second",0,"1:3.5","0",1019,"classic",0.962777418659772,0.985294117647059,58,0.726237318780408
"1arc-Iteration0-PA1:3.5DO:0-Seed1020","1 arc-second",0,"1:3.5","0",1020,"classic",0.948890993307312,0.94876660341556,58,0.567382303119241
"1arc-Iteration0-PA1:3.5DO:0-Seed1021","1 arc-second",0,"1:3.5","0",1021,"classic",0.927921817506891,0.958254269449715,58,0.544119530497996
"1arc-Iteration0-PA1:3.75DO:0-Seed1047","1 arc-second",0,"1:3.75","0",1047,"classic",0.96496247545123,0.982174688057041,58,0.575795108729426
"1arc-Iteration0-PA1:3.75DO:0-Seed1048","1 arc-second",0,"1:3.75","0",1048,"classic",0.966301120165751,0.987076648841355,58,0.579971897496756
"1arc-Iteration0-PA1:3.75DO:0-Seed1049","1 arc-second",0,"1:3.75","0",1049,"classic",0.918791320949765,0.96969696969697,58,0.604182400611768
"1arc-Iteration0-PA1:3.75DO:0-Seed1050","1 arc-second",0,"1:3.75","0",1050,"classic",0.965836762187609,0.991087344028521,58,0.663201451797436
"1arc-Iteration0-PA1:3.75DO:0-Seed1051","1 arc-second",0,"1:3.75","0",1051,"classic",0.954683294886582,0.971479500891266,58,0.537314960744528
"1arc-Iteration0-PA1:3DO:0-Seed1007","1 arc-second",0,"1:3","0",1007,"classic",0.928638763197587,0.962819089900111,58,0.541738898144875
"1arc-Iteration0-PA1:3DO:0-Seed1008","1 arc-second",0,"1:3","0",1008,"classic",0.956503672676501,0.983351831298557,58,0.599137617993683
"1arc-Iteration0-PA1:3DO:0-Seed1009","1 arc-second",0,"1:3","0",1009,"classic",0.93815585500957,0.962264150943396,58,0.606639911345096
"1arc-Iteration0-PA1:4DO:0-Seed1010","1 arc-second",0,"1:4","0",1010,"classic",0.907238146310362,0.955260977630489,58,0.660038510307389
"1arc-Iteration0-PA1:4DO:0-Seed1011","1 arc-second",0,"1:4","0",1011,"classic",0.969095448636971,0.989229494614747,58,0.448690720154957
"1arc-Iteration0-PA1:4DO:0-Seed1012","1 arc-second",0,"1:4","0",1012,"classic",0.93974236547766,0.946147473073736,58,0.536518569376942
"1arc-Iteration1-PA1:1DO:0-Seed1001","1 arc-second",1,"1:1","0",1001,"classic",0.916222419542005,0.929723192690137,58,0.633309925517814
"1arc-Iteration1-PA1:1DO:0-Seed1002","1 arc-second",1,"1:1","0",1002,"classic",0.870935543970595,0.889814565976888,58,0.586270152321317
"1arc-Iteration1-PA1:1DO:0-Seed1003","1 arc-second",1,"1:1","0",1003,"classic",0.983313318707792,0.984547164740661,58,0.615465273523104
"1arc-Iteration1-PA1:1DO:0-Seed1013","1 arc-second",1,"1:1","0",1013,"classic",0.93740651025427,0.950147809728568,58,0.60488810672938
"1arc-Iteration1-PA1:1DO:0-Seed1014","1 arc-second",1,"1:1","0",1014,"classic",0.844372671686169,0.907954850846547,58,0.608997194696393
"1arc-Iteration1-PA1:1DO:0-Seed1015","1 arc-second",1,"1:1","0",1015,"classic",0.897601388310487,0.927035743079817,58,0.646135529962977
"1arc-Iteration1-PA1:1DO:0-Seed1016","1 arc-second",1,"1:1","0",1016,"classic",0.955012908739534,0.963450685299651,58,0.573873449731961
"1arc-Iteration1-PA1:1DO:0-Seed1017","1 arc-second",1,"1:1","0",1017,"classic",0.95324763535076,0.960763235689331,58,0.639078126701408
"1arc-Iteration1-PA1:1DO:0-Seed1018","1 arc-second",1,"1:1","0",1018,"classic",0.905926323226271,0.94974469228702,58,0.607201866878376
"1arc-Iteration1-PA1:1DO:0-Seed1019","1 arc-second",1,"1:1","0",1019,"classic",0.839520469684444,0.873152378392905,58,0.607412942364905
"1arc-Iteration1-PA1:1DO:0-Seed1020","1 arc-second",1,"1:1","0",1020,"classic",0.908955980883309,0.927573233001881,58,0.616085375162582
"1arc-Iteration1-PA1:1DO:0-Seed1021","1 arc-second",1,"1:1","0",1021,"classic",0.946855696491715,0.953238376780435,58,0.649162653303271
"1arc-Iteration1-PA1:1DO:0-Seed1022","1 arc-second",1,"1:1","0",1022,"classic",0.834317603961261,0.903789303950551,58,0.61696538156244
"1arc-Iteration1-PA1:2DO:0-Seed1004","1 arc-second",1,"1:2","0",1004,"classic",0.777416259755541,0.910911045417898,58,0.635360079792875
"1arc-Iteration1-PA1:2DO:0-Seed1005","1 arc-second",1,"1:2","0",1005,"classic",0.884561124062989,0.94739317387799,58,0.584701125716843
"1arc-Iteration1-PA1:2DO:0-Seed1006","1 arc-second",1,"1:2","0",1006,"classic",0.822526754212916,0.918637463047568,58,0.605711004510233
"1arc-Iteration1-PA1:3DO:0-Seed1007","1 arc-second",1,"1:3","0",1007,"classic",0.809381742500358,0.948893666577085,58,0.630556264723608
"1arc-Iteration1-PA1:3DO:0-Seed1008","1 arc-second",1,"1:3","0",1008,"classic",0.754435264534854,0.920451491534534,58,0.622606951470508
"1arc-Iteration1-PA1:3DO:0-Seed1009","1 arc-second",1,"1:3","0",1009,"classic",0.833617147430597,0.948669712442892,58,0.676459346294449
"1arc-Iteration1-PA1:4DO:0-Seed1010","1 arc-second",1,"1:4","0",1010,"classic",0.711870469565783,0.934594195108842,58,0.661092569594718
"1arc-Iteration1-PA1:4DO:0-Seed1011","1 arc-second",1,"1:4","0",1011,"classic",0.777578184994754,0.921862402579952,58,0.58921313948512
"1arc-Iteration1-PA1:4DO:0-Seed1012","1 arc-second",1,"1:4","0",1012,"classic",0.819882668945225,0.95374227358237,58,0.639496206242568
"3arc-Iteration0-PA1:1.25DO:0-Seed1022","3 arc-second",0,"1:1.25","0",1022,"classic",0.99077380952381,0.992063492063492,58,0.418942306789233
"3arc-Iteration0-PA1:1.25DO:0-Seed1023","3 arc-second",0,"1:1.25","0",1023,"classic",1,1,58,0.531826723409016
"3arc-Iteration0-PA1:1.25DO:0-Seed1024","3 arc-second",0,"1:1.25","0",1024,"classic",0.963348936065654,0.964285714285714,58,0.52338784141037
"3arc-Iteration0-PA1:1.25DO:0-Seed1025","3 arc-second",0,"1:1.25","0",1025,"classic",0.980680868838764,0.98015873015873,58,0.519835584722737
"3arc-Iteration0-PA1:1.25DO:0-Seed1026","3 arc-second",0,"1:1.25","0",1026,"classic",0.954003708506814,0.948412698412698,58,0.523950385850549
"3arc-Iteration0-PA1:1.25DO:0-Seed1052","3 arc-second",0,"1:1.25","0",1052,"classic",0.952259164535379,0.944444444444444,58,0.49878699984567
"3arc-Iteration0-PA1:1.25DO:0-Seed1053","3 arc-second",0,"1:1.25","0",1053,"classic",0.93699604743083,0.918650793650794,58,0.514062076576766
"3arc-Iteration0-PA1:1.25DO:0-Seed1054","3 arc-second",0,"1:1.25","0",1054,"classic",0.975186420722135,0.98015873015873,58,0.418771501690676
"3arc-Iteration0-PA1:1.25DO:0-Seed1055","3 arc-second",0,"1:1.25","0",1055,"classic",0.973796185140723,0.976190476190476,58,0.514517044880678
"3arc-Iteration0-PA1:1.25DO:0-Seed1056","3 arc-second",0,"1:1.25","0",1056,"classic",0.977137104841937,0.98015873015873,58,0.503105990872709
"3arc-Iteration0-PA1:1.25DO:0-Seed1057","3 arc-second",0,"1:1.25","0",1057,"classic",0.880272166221414,0.873015873015873,58,0.552530193753151
"3arc-Iteration0-PA1:1.25DO:0-Seed1058","3 arc-second",0,"1:1.25","0",1058,"classic",0.949446958270488,0.948412698412698,58,0.531570917497281
"3arc-Iteration0-PA1:1.25DO:0-Seed1059","3 arc-second",0,"1:1.25","0",1059,"classic",0.922049483669066,0.920634920634921,58,0.437972810177472
"3arc-Iteration0-PA1:1.25DO:0-Seed1060","3 arc-second",0,"1:1.25","0",1060,"classic",0.90314425549388,0.908730158730159,58,0.466065333586146
"3arc-Iteration0-PA1:1.25DO:0-Seed1061","3 arc-second",0,"1:1.25","0",1061,"classic",0.96107535321821,0.948412698412698,58,0.528798392596447
"3arc-Iteration0-PA1:1.5DO:0-Seed1013","3 arc-second",0,"1:1.5","0",1013,"classic",0.957135589278446,0.945578231292517,58,0.532246872263889
"3arc-Iteration0-PA1:1.5DO:0-Seed1014","3 arc-second",0,"1:1.5","0",1014,"classic",0.970508658008658,0.967687074829932,58,0.557993495152524
"3arc-Iteration0-PA1:1.5DO:0-Seed1015","3 arc-second",0,"1:1.5","0",1015,"classic",0.985475536368393,0.989795918367347,58,0.518265854164831
"3arc-Iteration0-PA1:1.75DO:0-Seed1027","3 arc-second",0,"1:1.75","0",1027,"classic",1,1,58,0.597725752508361
"3arc-Iteration0-PA1:1.75DO:0-Seed1028","3 arc-second",0,"1:1.75","0",1028,"classic",0.975595238095238,0.98,58,0.565861833817111
"3arc-Iteration0-PA1:1.75DO:0-Seed1029","3 arc-second",0,"1:1.75","0",1029,"classic",0.941012938729657,0.964285714285714,58,0.433675106032072
"3arc-Iteration0-PA1:1.75DO:0-Seed1030","3 arc-second",0,"1:1.75","0",1030,"classic",0.889438431938432,0.895714285714286,58,0.501075041791785
"3arc-Iteration0-PA1:1.75DO:0-Seed1031","3 arc-second",0,"1:1.75","0",1031,"classic",0.970508658008658,0.972857142857143,58,0.559379096184387
"3arc-Iteration0-PA1:1DO:0-Seed1001","3 arc-second",0,"1:1","0",1001,"classic",0.954082522336998,0.933673469387755,58,0.50128295916932
"3arc-Iteration0-PA1:1DO:0-Seed1002","3 arc-second",0,"1:1","0",1002,"classic",0.970296964939822,0.959183673469388,58,0.528047119572681
"3arc-Iteration0-PA1:1DO:0-Seed1003","3 arc-second",0,"1:1","0",1003,"classic",0.941815734390922,0.923469387755102,58,0.514828257628331
"3arc-Iteration0-PA1:2.25DO:0-Seed1032","3 arc-second",0,"1:2.25","0",1032,"classic",0.963624338624339,0.96875,58,0.53380987199658
"3arc-Iteration0-PA1:2.25DO:0-Seed1033","3 arc-second",0,"1:2.25","0",1033,"classic",0.978361857563538,0.988839285714286,58,0.502396727349963
"3arc-Iteration0-PA1:2.25DO:0-Seed1034","3 arc-second",0,"1:2.25","0",1034,"classic",0.995068027210884,0.997767857142857,58,0.510718987532796
"3arc-Iteration0-PA1:2.25DO:0-Seed1035","3 arc-second",0,"1:2.25","0",1035,"classic",0.903089322685596,0.930803571428571,58,0.507553519583722
"3arc-Iteration0-PA1:2.25DO:0-Seed1036","3 arc-second",0,"1:2.25","0",1036,"classic",1,1,58,0.50444758704734
"3arc-Iteration0-PA1:2.5DO:0-Seed1016","3 arc-second",0,"1:2.5","0",1016,"classic",0.984046310832025,0.994047619047619,58,0.509433358088877
"3arc-Iteration0-PA1:2.5DO:0-Seed1017","3 arc-second",0,"1:2.5","0",1017,"classic",0.88367579295831,0.922619047619048,58,0.609319271643277
"3arc-Iteration0-PA1:2.5DO:0-Seed1018","3 arc-second",0,"1:2.5","0",1018,"classic",0.99077380952381,0.996031746031746,58,0.512883493913214
"3arc-Iteration0-PA1:2.75DO:0-Seed1037","3 arc-second",0,"1:2.75","0",1037,"classic",0.928929128751799,0.937728937728938,58,0.642007001163579
"3arc-Iteration0-PA1:2.75DO:0-Seed1038","3 arc-second",0,"1:2.75","0",1038,"classic",0.947482629415403,0.95970695970696,58,0.492725811418428
"3arc-Iteration0-PA1:2.75DO:0-Seed1039","3 arc-second",0,"1:2.75","0",1039,"classic",0.922275830622104,0.93956043956044,58,0.583895888992829
"3arc-Iteration0-PA1:2.75DO:0-Seed1040","3 arc-second",0,"1:2.75","0",1040,"classic",0.95499462943072,0.957875457875458,58,0.525577733818418
"3arc-Iteration0-PA1:2.75DO:0-Seed1041","3 arc-second",0,"1:2.75","0",1041,"classic",0.945149780433032,0.967032967032967,58,0.48501288053442
"3arc-Iteration0-PA1:2DO:0-Seed1004","3 arc-second",0,"1:2","0",1004,"classic",0.980909863945578,0.989795918367347,58,0.484110206345644
"3arc-Iteration0-PA1:2DO:0-Seed1005","3 arc-second",0,"1:2","0",1005,"classic",1,1,58,0.521545366801269
"3arc-Iteration0-PA1:2DO:0-Seed1006","3 arc-second",0,"1:2","0",1006,"classic",0.942583738476233,0.950255102040816,58,0.567860080425753
"3arc-Iteration0-PA1:3.25DO:0-Seed1042","3 arc-second",0,"1:3.25","0",1042,"classic",0.858760985299739,0.875776397515528,58,0.642904593641697
"3arc-Iteration0-PA1:3.25DO:0-Seed1043","3 arc-second",0,"1:3.25","0",1043,"classic",0.930808745785704,0.958850931677019,58,0.534894678723037
"3arc-Iteration0-PA1:3.25DO:0-Seed1044","3 arc-second",0,"1:3.25","0",1044,"classic",0.931744139963678,0.963509316770186,58,0.584336686036101
"3arc-Iteration0-PA1:3.25DO:0-Seed1045","3 arc-second",0,"1:3.25","0",1045,"classic",0.89796123273871,0.937111801242236,58,0.41599700261273
