coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
505145,https://www.soroherbaria.org/imglib/seinet/soro/CS/0010/109998_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0010/109998_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0010/109998_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0010/109998.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:8d0a1b53-ca1d-44a9-aabc-2fd3200fab08,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505145,StillImage,Photograph,en
505146,https://www.soroherbaria.org/imglib/seinet/soro/CS/0010/102217_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0010/102217_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0010/102217_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0010/102217.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:e4eb3ffb-a450-465a-8c92-661ea93ddf5c,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505146,StillImage,Photograph,en
505147,https://www.soroherbaria.org/imglib/seinet/soro/CS/0010/109996_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0010/109996_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0010/109996_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0010/109996.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:fa4c2f4a-6cef-4a1f-b80c-5cc15b102cb7,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505147,StillImage,Photograph,en
530268,https://www.soroherbaria.org/imglib/seinet/soro/CS/0010/109997_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0010/109997_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0010/109997_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0010/109997.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:8d1a4819-33a1-44e9-a4eb-7bc689b42979,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=530268,StillImage,Photograph,en
2816925,http://sweetgum.nybg.org/images3/590/187/00323209.jpg,http://sweetgum.nybg.org/images3/590/187/00323209.jpg,https://www.soroherbaria.org/imglib/storage/portals/seinet/midwest/misc/201504/webmedia_1429772122_tn.jpg,https://www.soroherbaria.org/imglib/storage/portals/seinet/midwest/misc/201504/webmedia_1429772122_web.jpg,http://creativecommons.org/licenses/by/3.0/,"New York Botanical Garden Steere Herbarium (NY-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:da0d31cb-72c0-4b51-8770-a9a1aaee6208,"2017-06-20 15:41:04",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=2816925,StillImage,Photograph,en
3030012,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0009/RMBL0009659_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0009/RMBL0009659_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0009/RMBL0009659_tn.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0009/RMBL0009659.JPG,http://creativecommons.org/licenses/by-nc/3.0/,"Rocky Mountain Biological Laboratory (RMBL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:7c9458b1-23c3-41b3-b0db-82a10c1f2008,"2015-05-06 10:23:33",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3030012,StillImage,Photograph,en
3030013,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0009/RMBL0009692_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0009/RMBL0009692_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0009/RMBL0009692_tn.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0009/RMBL0009692.JPG,http://creativecommons.org/licenses/by-nc/3.0/,"Rocky Mountain Biological Laboratory (RMBL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:ab8dac45-92ee-4639-8ef5-6e4fd3205015,"2015-05-06 10:53:22",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3030013,StillImage,Photograph,en
3030014,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0003/RMBL0003041_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0003/RMBL0003041_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0003/RMBL0003041_tn.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0003/RMBL0003041.JPG,http://creativecommons.org/licenses/by-nc/3.0/,"Rocky Mountain Biological Laboratory (RMBL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:61faae83-4fd9-4341-bbe8-1a459fdcface,"2015-05-06 10:51:46",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3030014,StillImage,Photograph,en
3030015,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0003/RMBL0003039_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0003/RMBL0003039_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0003/RMBL0003039_tn.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0003/RMBL0003039.JPG,http://creativecommons.org/licenses/by-nc/3.0/,"Rocky Mountain Biological Laboratory (RMBL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:3d7aa616-df5d-416d-88fe-011a6df03520,"2015-05-06 16:42:46",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3030015,StillImage,Photograph,en
3030016,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0003/RMBL0003042_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0003/RMBL0003042_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0003/RMBL0003042_tn.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0003/RMBL0003042.JPG,http://creativecommons.org/licenses/by-nc/3.0/,"Rocky Mountain Biological Laboratory (RMBL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:f4b3ba4d-4e88-4bad-898e-988039600653,"2015-05-06 12:14:37",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3030016,StillImage,Photograph,en
3030017,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0003/RMBL0003040_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0003/RMBL0003040_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0003/RMBL0003040_tn.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0003/RMBL0003040.JPG,http://creativecommons.org/licenses/by-nc/3.0/,"Rocky Mountain Biological Laboratory (RMBL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:d4444b54-39f6-45c5-b035-ea3535bfb6cb,"2015-05-06 12:15:12",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3030017,StillImage,Photograph,en
3030018,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0003/RMBL0003043_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0003/RMBL0003043_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0003/RMBL0003043_tn.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0003/RMBL0003043.JPG,http://creativecommons.org/licenses/by-nc/3.0/,"Rocky Mountain Biological Laboratory (RMBL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:3b7d0999-d194-42c3-a6c6-8dda9b837c1c,"2015-05-06 18:09:33",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3030018,StillImage,Photograph,en
3030019,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0004/RMBL0004282_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0004/RMBL0004282_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0004/RMBL0004282_tn.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0004/RMBL0004282.JPG,http://creativecommons.org/licenses/by-nc/3.0/,"Rocky Mountain Biological Laboratory (RMBL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:d769f955-fbbb-4abe-9ccc-9e337c197a8b,"2015-05-06 10:46:52",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3030019,StillImage,Photograph,en
3030020,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0004/RMBL0004279_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0004/RMBL0004279_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0004/RMBL0004279_tn.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0004/RMBL0004279.JPG,http://creativecommons.org/licenses/by-nc/3.0/,"Rocky Mountain Biological Laboratory (RMBL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:855560cc-cfc6-49a0-8cb5-d0397abc1de3,"2015-05-06 15:49:59",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3030020,StillImage,Photograph,en
3030021,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0004/RMBL0004281_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0004/RMBL0004281_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0004/RMBL0004281_tn.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0004/RMBL0004281.JPG,http://creativecommons.org/licenses/by-nc/3.0/,"Rocky Mountain Biological Laboratory (RMBL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:e1653444-7474-4984-8a4a-c373c14d76c0,"2015-05-06 18:45:53",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3030021,StillImage,Photograph,en
3030022,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0004/RMBL0004280_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0004/RMBL0004280_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0004/RMBL0004280_tn.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0004/RMBL0004280.JPG,http://creativecommons.org/licenses/by-nc/3.0/,"Rocky Mountain Biological Laboratory (RMBL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:18ab2656-c0b8-4da6-a6b3-46a53c9b3f28,"2015-05-06 16:49:42",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3030022,StillImage,Photograph,en
3030023,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0004/RMBL0004277_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0004/RMBL0004277_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0004/RMBL0004277_tn.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0004/RMBL0004277.JPG,http://creativecommons.org/licenses/by-nc/3.0/,"Rocky Mountain Biological Laboratory (RMBL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:8a887f73-4e7c-4673-b6ca-756b1d2c3215,"2015-05-06 10:47:13",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3030023,StillImage,Photograph,en
3030024,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0004/RMBL0004278_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0004/RMBL0004278_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0004/RMBL0004278_tn.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0004/RMBL0004278.JPG,http://creativecommons.org/licenses/by-nc/3.0/,"Rocky Mountain Biological Laboratory (RMBL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:3aac7add-2fda-4833-b931-e34993eba9bc,"2015-05-06 12:19:17",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3030024,StillImage,Photograph,en
3039369,https://www.soroherbaria.org/imglib/h_seinet/seinet/KHD/KHD00039/KHD00039106_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/seinet/KHD/KHD00039/KHD00039106_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/seinet/KHD/KHD00039/KHD00039106_tn.jpg,https://www.soroherbaria.org/imglib/h_seinet/seinet/KHD/KHD00039/KHD00039106.JPG,http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Public Domain",,,urn:uuid:0302d1e4-200c-45af-9f07-25c845457364,"2013-05-10 12:04:33",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3039369,StillImage,Photograph,en
3041351,https://www.soroherbaria.org/imglib/h_seinet/seinet/KHD/KHD00039/KHD00039107_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/seinet/KHD/KHD00039/KHD00039107_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/seinet/KHD/KHD00039/KHD00039107_tn.jpg,https://www.soroherbaria.org/imglib/h_seinet/seinet/KHD/KHD00039/KHD00039107.JPG,http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Public Domain",,,urn:uuid:efc76615-9599-474f-81e3-1cfe47fa1208,"2013-11-04 14:40:44",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3041351,StillImage,Photograph,en
3041751,https://www.soroherbaria.org/imglib/h_seinet/seinet/KHD/KHD00039/KHD00039105_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/seinet/KHD/KHD00039/KHD00039105_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/seinet/KHD/KHD00039/KHD00039105_tn.jpg,https://www.soroherbaria.org/imglib/h_seinet/seinet/KHD/KHD00039/KHD00039105.JPG,http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Public Domain",,,urn:uuid:b75a01d5-9e15-4bd5-b5fa-d3f52f6dc0dd,"2013-05-20 09:29:19",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3041751,StillImage,Photograph,en
3051047,https://www.soroherbaria.org/imglib/h_seinet/seinet/DBG_KHD/KHD00039/KHD00039108_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/seinet/DBG_KHD/KHD00039/KHD00039108_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/seinet/DBG_KHD/KHD00039/KHD00039108_tn.jpg,https://www.soroherbaria.org/imglib/h_seinet/seinet/DBG_KHD/KHD00039/KHD00039108.JPG,http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)","Public Domain",,,urn:uuid:985a1826-8912-4cd6-9111-7e55f56f0c30,"2015-09-09 10:28:51",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3051047,StillImage,Photograph,en
3231156,https://www.soroherbaria.org/imglib/storage/portals/seinet/sernec/wsc/plantae/WSC0003/WSC0003417_lg.jpg,https://www.soroherbaria.org/imglib/storage/portals/seinet/sernec/wsc/plantae/WSC0003/WSC0003417_lg.jpg,https://www.soroherbaria.org/imglib/storage/portals/seinet/sernec/wsc/plantae/WSC0003/WSC0003417_tn.jpg,https://www.soroherbaria.org/imglib/storage/portals/seinet/sernec/wsc/plantae/WSC0003/WSC0003417.JPG,http://creativecommons.org/licenses/by-nc/3.0/,"Western State Colorado University (WSC-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:9e284d80-9ad0-4a84-b6f3-2bc50a184ade,"2015-11-12 18:29:12",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3231156,StillImage,Photograph,en
3234655,https://www.soroherbaria.org/imglib/storage/portals/seinet/sernec/wsc/plantae/WSC0008/WSC0008889_lg.jpg,https://www.soroherbaria.org/imglib/storage/portals/seinet/sernec/wsc/plantae/WSC0008/WSC0008889_lg.jpg,https://www.soroherbaria.org/imglib/storage/portals/seinet/sernec/wsc/plantae/WSC0008/WSC0008889_tn.jpg,https://www.soroherbaria.org/imglib/storage/portals/seinet/sernec/wsc/plantae/WSC0008/WSC0008889.JPG,http://creativecommons.org/licenses/by-nc/3.0/,"Western State Colorado University (WSC-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:20c940aa-dc54-45d5-8fea-6b155f7f6bcb,"2015-11-12 18:52:39",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3234655,StillImage,Photograph,en
3382975,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0010/RMBL0010164_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0010/RMBL0010164_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0010/RMBL0010164_tn.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0010/RMBL0010164.JPG,http://creativecommons.org/licenses/by-nc/3.0/,"Rocky Mountain Biological Laboratory (RMBL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:4b9d6fb4-2c1f-44a2-a28e-6cfd8e64db33,"2015-05-06 17:05:25",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3382975,StillImage,Photograph,en
3382977,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0010/RMBL0010166_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0010/RMBL0010166_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0010/RMBL0010166_tn.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0010/RMBL0010166.JPG,http://creativecommons.org/licenses/by-nc/3.0/,"Rocky Mountain Biological Laboratory (RMBL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:9e6915e3-dec2-44ab-915e-12de076e86a4,"2015-05-06 19:00:36",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3382977,StillImage,Photograph,en
3408985,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0010/RMBL0010200_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0010/RMBL0010200_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0010/RMBL0010200_tn.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0010/RMBL0010200.JPG,http://creativecommons.org/licenses/by-nc/3.0/,"Rocky Mountain Biological Laboratory (RMBL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:de7ecbd6-66ab-4d14-935c-3a20d4fe41e8,"2015-05-06 11:03:05",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3408985,StillImage,Photograph,en
3408987,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0010/RMBL0010201_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0010/RMBL0010201_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0010/RMBL0010201_tn.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0010/RMBL0010201.JPG,http://creativecommons.org/licenses/by-nc/3.0/,"Rocky Mountain Biological Laboratory (RMBL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:08a69548-970a-4731-97bf-9cc3566cea18,"2015-05-06 11:53:10",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3408987,StillImage,Photograph,en
3409000,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0010/RMBL0010208_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0010/RMBL0010208_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0010/RMBL0010208_tn.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/RMBL/RMBL0010/RMBL0010208.JPG,http://creativecommons.org/licenses/by-nc/3.0/,"Rocky Mountain Biological Laboratory (RMBL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:ea12a8ee-058c-423a-bf63-20da994873da,"2015-05-06 16:43:07",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=3409000,StillImage,Photograph,en
